Date;Energy Exchange External Grid [kWh];Total Demand [kWh];RES Generation [kWh];Self Consumption total [kWh];Self Consumption RES [kWh];Energy Exchange LEC [kWh];Energy Consumption inflexible Loads [kWh];Energy Consumption Heatpumps [kWh];Energy Consumption EVs [kWh];Energy Brought Storages [kWh];Energy Sold Storages [kWh];Price Spotmarket [Euro/kWh];Profit external grid [Euro];Revenue RES LEC [Euro];Revenue RES External [Euro];Payment to LEC by inflexible Loads [Euro];Payment to Retailer by inflexible Loads [Euro];Payment to LEC by Heatpumps [Euro];Payment to Retailer by Heatpumps [Euro];Payment to LEC by EVs [Euro];Payment to Retailer by EVs [Euro];Payment to Retailer by Storages [Euro];Payment from Retailer to Storages [Euro];Payment to LEC by Storages [Euro];Payment from LEC to Storages [Euro];Total Fees and Levies External [Euro];Total Fees and Levies LEC [Euro];Fees and Levies External inflexible Loads [Euro];Fees and Levies LEC inflexible Loads [Euro];Fees and Levies External Heatpump [Euro];Fees and Levies LEC Heatpump [Euro];Fees and Levies External EV [Euro];Fees and Levies LEC EV [Euro];Fees and Levies External Storage internal [Euro];Fees and Levies LEC Storage internal [Euro];Max. Line Loading [%];Max. Voltage Deviation [p.u.];Transformer Usage [kVA]
01.03.2021 00:00;7.2639;7.2637;0.0;0.0;0.0;0.0;4.3979;2.2462;0.6196;0.0;0.0;0.0425;0.072639;0.0;0.0;0.0;0.23099999999999998;0.0;0.11779999999999999;0.0;0.0325;0.0;0.0;0.0;0.0;1.1402999999999999;0.0;0.6904999999999999;0.0;0.35250000000000004;0.0;0.0973;0.0;0.0;0.0;6.537882740459236;2.499999999999991;29.81424976993399
01.03.2021 00:15;8.5175;8.5175;0.0;0.0;0.0;0.0;4.5579;3.3400000000000003;0.6196;0.0;0.0;0.0425;0.085175;0.0;0.0;0.0;0.23929999999999996;0.0;0.1754;0.0;0.0325;0.0;0.0;0.0;0.0;1.3374000000000001;0.0;0.7157;0.0;0.5244;0.0;0.0973;0.0;0.0;0.0;7.3595358144669385;2.499999999999991;34.86911864016476
01.03.2021 00:30;7.1798;7.1797;0.0;0.0;0.0;0.0;4.3064;2.2537000000000003;0.6196;0.0;0.0;0.0425;0.071798;0.0;0.0;0.0;0.22600000000000003;0.0;0.1183;0.0;0.0325;0.0;0.0;0.0;0.0;1.1276;0.0;0.6762999999999999;0.0;0.354;0.0;0.0973;0.0;0.0;0.0;6.469753308301561;2.499999999999991;29.468442688341327
01.03.2021 00:45;7.9561;7.955900000000001;0.0;0.0;0.0;0.0;4.5875;2.7488;0.6196;0.0;0.0;0.0425;0.079561;0.0;0.0;0.0;0.24089999999999998;0.0;0.1443;0.0;0.0325;0.0;0.0;0.0;0.0;1.2491999999999999;0.0;0.7202;0.0;0.4317;0.0;0.0973;0.0;0.0;0.0;8.30512020853398;2.499999999999991;32.624246265126196
01.03.2021 01:00;7.0745;7.0741000000000005;0.0;0.0;0.0;0.0;4.1638;2.2832999999999997;0.627;0.0;0.0;0.04096;0.070745;0.0;0.0;0.0;0.212;0.0;0.1164;0.0;0.0319;0.0;0.0;0.0;0.0;1.1108;0.0;0.6539;0.0;0.3585;0.0;0.0984;0.0;0.0;0.0;6.632070283327581;2.499999999999991;29.0316327741802
01.03.2021 01:15;7.617;7.616899999999999;0.0;0.0;0.0;0.0;4.3649;2.625;0.627;0.0;0.0;0.04096;0.07617;0.0;0.0;0.0;0.2225;0.0;0.1338;0.0;0.0319;0.0;0.0;0.0;0.0;1.1959000000000002;0.0;0.6853;0.0;0.4122;0.0;0.0984;0.0;0.0;0.0;6.4837245408388995;2.499999999999991;31.23324179843126
01.03.2021 01:30;6.6976;6.8790000000000004;0.0;0.1814;0.0;0.0;3.6862000000000004;2.5743;0.6185;0.0;0.1814;0.04096;0.06697600000000001;0.0;0.0;0.0;0.1785;0.0;0.13119999999999998;0.0;0.0315;0.0;0.0;0.0;0.0;1.0514999999999999;0.0;0.5502;0.0;0.4042;0.0;0.0971;0.0;0.0;0.0;6.356718206111801;2.499999999999991;27.47872277385832
01.03.2021 01:45;7.12;7.1198999999999995;0.0;0.0;0.0;0.0;4.1232;2.3782;0.6185;0.0;0.0;0.04096;0.0712;0.0;0.0;0.0;0.2099;0.0;0.12129999999999999;0.0;0.0315;0.0;0.0;0.0;0.0;1.1179;0.0;0.6476000000000001;0.0;0.3732;0.0;0.0971;0.0;0.0;0.0;6.460350352375626;2.499999999999991;29.22173692339367
01.03.2021 02:00;6.563;6.5626999999999995;0.0;0.0;0.0;0.0;3.8698999999999995;2.0745;0.6183;0.0;0.0;0.040999999999999995;0.06563;0.0;0.0;0.0;0.19750000000000004;0.0;0.1059;0.0;0.0315;0.0;0.0;0.0;0.0;1.0305;0.0;0.6076;0.0;0.3258;0.0;0.0971;0.0;0.0;0.0;5.9809193529989555;2.499999999999991;26.966278465248394
01.03.2021 02:15;7.4217;7.4216999999999995;0.0;0.0;0.0;0.0;3.9411000000000005;2.8623000000000003;0.6183;0.0;0.0;0.040999999999999995;0.074217;0.0;0.0;0.0;0.20100000000000004;0.0;0.14579999999999999;0.0;0.0315;0.0;0.0;0.0;0.0;1.1651;0.0;0.6187;0.0;0.44930000000000003;0.0;0.0971;0.0;0.0;0.0;6.018794282273099;2.499999999999991;30.415556062110795
