Date;Energy Exchange External Grid [kWh];Total Demand [kWh];RES Generation [kWh];Self Consumption total [kWh];Self Consumption RES [kWh];Energy Exchange LEC [kWh];Energy Consumption inflexible Loads [kWh];Energy Consumption Heatpumps [kWh];Energy Consumption EVs [kWh];Energy Brought Storages [kWh];Energy Sold Storages [kWh];Price Spotmarket [Euro/kWh];Profit external grid [Euro];Revenue RES LEC [Euro];Revenue RES External [Euro];Payment to LEC by inflexible Loads [Euro];Payment to Retailer by inflexible Loads [Euro];Payment to LEC by Heatpumps [Euro];Payment to Retailer by Heatpumps [Euro];Payment to LEC by EVs [Euro];Payment to Retailer by EVs [Euro];Payment to Retailer by Storages [Euro];Payment from Retailer to Storages [Euro];Payment to LEC by Storages [Euro];Payment from LEC to Storages [Euro];Total Fees and Levies External [Euro];Total Fees and Levies LEC [Euro];Fees and Levies External inflexible Loads [Euro];Fees and Levies LEC inflexible Loads [Euro];Fees and Levies External Heatpump [Euro];Fees and Levies LEC Heatpump [Euro];Fees and Levies External EV [Euro];Fees and Levies LEC EV [Euro];Fees and Levies External Storage internal [Euro];Fees and Levies LEC Storage internal [Euro];Max. Line Loading [%];Max. Voltage Deviation [p.u.];Transformer Usage [kVA]
01.01.2021 00:00;30.0275;31.360199999999992;0.0;1.3323;0.0;0.0;6.0748999999999995;14.4522;10.8331;0.0;1.3323;0.05087;0.300275;0.0;0.0;0.0;0.2888;0.0;0.8797999999999999;0.0;0.6596;0.0;0.0;0.0;0.0;4.7148;0.0;0.7446;0.0;2.2692;0.0;1.701;0.0;0.0;0.0;24.6463510995068;2.499999999999991;122.16150478796769
01.01.2021 00:15;28.238;28.23869999999999;0.0;0.0;0.0;0.0;8.647699999999999;8.7579;10.8331;0.0;0.0;0.05087;0.28238;0.0;0.0;0.0;0.5265000000000001;0.0;0.5329999999999999;0.0;0.6596;0.0;0.0;0.0;0.0;4.4338;0.0;1.3577000000000001;0.0;1.3751;0.0;1.701;0.0;0.0;0.0;20.81681927611591;2.499999999999991;114.88395061627767
01.01.2021 00:30;26.1327;26.132899999999996;0.0;0.0;0.0;0.0;10.0378;5.2620000000000005;10.8331;0.0;0.0;0.05087;0.261327;0.0;0.0;0.0;0.611;0.0;0.3204;0.0;0.6596;0.0;0.0;0.0;0.0;4.102999999999999;0.0;1.5758999999999999;0.0;0.8261000000000001;0.0;1.701;0.0;0.0;0.0;20.030010167573213;2.499999999999991;106.2700139375894
01.01.2021 00:45;24.7621;24.762299999999993;0.0;0.0;0.0;0.0;10.033900000000001;3.8952999999999998;10.8331;0.0;0.0;0.05087;0.247621;0.0;0.0;0.0;0.6108;0.0;0.237;0.0;0.6596;0.0;0.0;0.0;0.0;3.8878999999999997;0.0;1.5753000000000001;0.0;0.6115999999999999;0.0;1.701;0.0;0.0;0.0;19.147697664084706;2.499999999999991;100.64629296186297
01.01.2021 01:00;24.8836;24.8839;0.0;0.0;0.0;0.0;10.258099999999999;3.5484;11.077399999999999;0.0;0.0;0.04819;0.248836;0.0;0.0;0.0;0.5969;0.0;0.2066;0.0;0.6444000000000001;0.0;0.0;0.0;0.0;3.9069000000000007;0.0;1.6103999999999998;0.0;0.557;0.0;1.7395;0.0;0.0;0.0;19.640075084971745;2.499999999999991;101.15341933183913
01.01.2021 01:15;22.7321;23.274300000000004;0.0;0.5422;0.0;0.0;8.6853;3.5116;11.077399999999999;0.0;0.5422;0.04819;0.227321;0.0;0.0;0.0;0.47380000000000005;0.0;0.2044;0.0;0.6444000000000001;0.0;0.0;0.0;0.0;3.5692;0.0;1.2784;0.0;0.5513;0.0;1.7395;0.0;0.0;0.0;16.717295608052797;2.499999999999991;92.3115557451713
01.01.2021 01:30;22.4461;22.4462;0.0;0.0;0.0;0.0;8.4285;2.9402999999999997;11.077399999999999;0.0;0.0;0.04819;0.22446100000000002;0.0;0.0;0.0;0.49050000000000005;0.0;0.1711;0.0;0.6444000000000001;0.0;0.0;0.0;0.0;3.524500000000001;0.0;1.3233;0.0;0.4617;0.0;1.7395;0.0;0.0;0.0;16.758518538994192;2.499999999999991;91.15797244793566
01.01.2021 01:45;21.9866;21.986700000000003;0.0;0.0;0.0;0.0;8.8584;2.0509;11.077399999999999;0.0;0.0;0.04819;0.219866;0.0;0.0;0.0;0.5156000000000001;0.0;0.1192;0.0;0.6444000000000001;0.0;0.0;0.0;0.0;3.4524000000000004;0.0;1.3907999999999998;0.0;0.3221;0.0;1.7395;0.0;0.0;0.0;16.697164535151447;2.499999999999991;89.28316679782563
01.01.2021 02:00;20.9803;23.510999999999996;0.0;1.5935;0.0;0.9373;8.3115;3.8021000000000003;11.3974;0.0;2.5309;0.04468;0.209803;0.0;0.0;0.015700000000000002;0.3517;0.0088;0.19890000000000002;0.026499999999999996;0.5966;0.0;0.0;0.0;0.0513;3.2937000000000003;0.074;1.0096;0.0226;0.5714000000000001;0.0129;1.7127000000000001;0.0385;0.0;0.0;16.720383266663198;2.499999999999991;85.13221966981062
01.01.2021 02:15;30.1416;30.1415;0.0;0.0;0.0;0.0;7.4998000000000005;2.4285;11.3974;8.8158;0.0;0.04468;0.301416;0.0;0.0;0.0;0.4103;0.0;0.13269999999999998;0.0;0.623;0.482;0.0;0.0;0.0;4.732600000000001;0.0;1.1775;0.0;0.3813;0.0;1.7897;0.0;1.3841;0.0;28.936725793820134;2.499999999999991;122.63468149961675
01.01.2021 02:30;20.2185;21.4595;0.0;1.2411;0.0;0.0;7.3982;2.6639;11.3974;0.0;1.2411;0.04468;0.20218499999999998;0.0;0.0;0.0;0.33679999999999993;0.0;0.1457;0.0;0.623;0.0;0.0;0.0;0.0;3.1745000000000005;0.0;0.9667;0.0;0.4181;0.0;1.7897;0.0;0.0;0.0;15.214690092912209;2.499999999999991;82.06155611748295
01.01.2021 02:45;21.822;22.0227;0.0;0.2009;0.0;0.0;7.2475;3.3778000000000006;11.3974;0.0;0.2009;0.04468;0.21822;0.0;0.0;0.0;0.3853;0.0;0.1847;0.0;0.623;0.0;0.0;0.0;0.0;3.4265;0.0;1.1064;0.0;0.5304;0.0;1.7897;0.0;0.0;0.0;15.751620220446611;2.499999999999991;88.60182676093314
01.01.2021 03:00;28.9882;28.9883;0.0;0.0;0.0;0.0;6.997300000000001;2.38;11.5584;8.0526;0.0;0.04292;0.289882;0.0;0.0;0.0;0.3703;0.0;0.1259;0.0;0.6117;0.4261;0.0;0.0;0.0;4.5512;0.0;1.0986000000000002;0.0;0.3737;0.0;1.8146;0.0;1.2643;0.0;32.111205798908514;2.499999999999991;118.14587454673303
