Date;Agent ID;Agent Type;SOC [rel];T ind. [C°];Energy Exchange Self-Supply [kWh];Energy Exchange LEC [kWh];Energy Exchange Retailer [kWh];Revenue Energy LEC [€];Revenue Energy Retailer [€];Fees and Levies LEC [€];Fees and Levies Retailer [€]
01.02.2021 00:00;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 00:00;28;BESS;0.31522106625763174;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 00:00;13;inflexible;None;None;0.0;-0.0;1.0508;-0.0;0.0538;-0.0;0.165
01.02.2021 00:15;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 00:15;28;BESS;0.31521679489095666;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 00:15;13;inflexible;None;None;0.0;-0.0;0.7696;-0.0;0.0394;-0.0;0.1208
01.02.2021 00:30;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 00:30;28;BESS;0.31521252358216023;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 00:30;13;inflexible;None;None;0.0;-0.0;0.8202;-0.0;0.042;-0.0;0.1288
01.02.2021 00:45;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 00:45;28;BESS;0.3152082523312417;None;-0.629;-0.2178;-0.0;-0.0111;-0.0;0.0;-0.0
01.02.2021 00:45;13;inflexible;None;None;0.629;0.0;-0.0;0.0;-0.0;0.0;-0.0
01.02.2021 01:00;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 01:00;28;BESS;0.30912785011534666;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 01:00;13;inflexible;None;None;0.0;-0.0;0.6405;-0.0;0.0064;-0.0;0.1006
01.02.2021 01:15;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 01:15;28;BESS;0.30912366131409363;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 01:15;13;inflexible;None;None;0.0;-0.0;0.7811;-0.0;0.0078;-0.0;0.1226
01.02.2021 01:30;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 01:30;28;BESS;0.3091194725696005;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 01:30;13;inflexible;None;None;0.0;-0.0;0.6483;-0.0;0.0065;-0.0;0.1018
01.02.2021 01:45;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 01:45;28;BESS;0.30911528388186643;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 01:45;13;inflexible;None;None;0.0;-0.0;0.6327;-0.0;0.0064;-0.0;0.0993
01.02.2021 02:00;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 02:00;28;BESS;0.3091110952508907;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 02:00;13;inflexible;None;None;0.0;-0.0;0.6524;-0.0;0.0066;-0.0;0.1024
01.02.2021 02:15;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 02:15;28;BESS;0.3091069066766725;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 02:15;13;inflexible;None;None;0.0;-0.0;0.7383;-0.0;0.0074;-0.0;0.1159
01.02.2021 02:30;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 02:30;28;BESS;0.30910271815921114;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 02:30;13;inflexible;None;None;0.0;-0.0;0.6562;-0.0;0.0066;-0.0;0.103
01.02.2021 02:45;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 02:45;28;BESS;0.30909852969850576;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 02:45;13;inflexible;None;None;0.0;-0.0;0.7421;-0.0;0.0075;-0.0;0.1165
01.02.2021 03:00;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 03:00;28;BESS;0.30909434129455565;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
