Date;Energy Exchange External Grid [kWh];Total Demand [kWh];RES Generation [kWh];Self Consumption total [kWh];Self Consumption RES [kWh];Energy Exchange LEC [kWh];Energy Consumption inflexible Loads [kWh];Energy Consumption Heatpumps [kWh];Energy Consumption EVs [kWh];Energy Brought Storages [kWh];Energy Sold Storages [kWh];Price Spotmarket [Euro/kWh];Profit external grid [Euro];Revenue RES LEC [Euro];Revenue RES External [Euro];Payment to LEC by inflexible Loads [Euro];Payment to Retailer by inflexible Loads [Euro];Payment to LEC by Heatpumps [Euro];Payment to Retailer by Heatpumps [Euro];Payment to LEC by EVs [Euro];Payment to Retailer by EVs [Euro];Payment to Retailer by Storages [Euro];Payment from Retailer to Storages [Euro];Payment to LEC by Storages [Euro];Payment from LEC to Storages [Euro];Total Fees and Levies External [Euro];Total Fees and Levies LEC [Euro];Fees and Levies External inflexible Loads [Euro];Fees and Levies LEC inflexible Loads [Euro];Fees and Levies External Heatpump [Euro];Fees and Levies LEC Heatpump [Euro];Fees and Levies External EV [Euro];Fees and Levies LEC EV [Euro];Fees and Levies External Storage internal [Euro];Fees and Levies LEC Storage internal [Euro];Max. Line Loading [%];Max. Voltage Deviation [p.u.];Transformer Usage [kVA]
01.01.2021 00:00;31.3598;31.360199999999992;0.0;0.0;0.0;0.0;6.0748999999999995;14.4522;10.8331;0.0;0.0;0.05087;0.313598;0.0;0.0;0.0;0.3698999999999999;0.0;0.8797999999999999;0.0;0.6596;0.0;0.0;0.0;0.0;4.9239;0.0;0.9537000000000001;0.0;2.2692;0.0;1.701;0.0;0.0;0.0;24.66012827516349;2.499999999999991;127.68648906396598
01.01.2021 00:15;23.5912;28.23869999999999;0.0;1.4139;0.0;3.2329;8.647699999999999;8.7579;10.8331;0.0;4.6468;0.05087;0.235912;0.0;0.0;0.0532;0.3873;0.06420000000000001;0.4688;0.0795;0.5802999999999999;0.0;0.0;0.0;0.1968;3.7037;0.2532;0.9987999999999999;0.0683;1.2090999999999998;0.0827;1.4958;0.1022;0.0;0.0;20.402793914045727;2.499999999999991;95.77902050502124
01.01.2021 00:30;26.1327;26.132899999999996;0.0;0.0;0.0;0.0;10.0378;5.2620000000000005;10.8331;0.0;0.0;0.05087;0.261327;0.0;0.0;0.0;0.611;0.0;0.3204;0.0;0.6596;0.0;0.0;0.0;0.0;4.102999999999999;0.0;1.5758999999999999;0.0;0.8261000000000001;0.0;1.701;0.0;0.0;0.0;20.030010167573213;2.499999999999991;106.2700139375894
01.01.2021 00:45;24.7621;24.762299999999993;0.0;0.0;0.0;0.0;10.033900000000001;3.8952999999999998;10.8331;0.0;0.0;0.05087;0.247621;0.0;0.0;0.0;0.6108;0.0;0.237;0.0;0.6596;0.0;0.0;0.0;0.0;3.8878999999999997;0.0;1.5753000000000001;0.0;0.6115999999999999;0.0;1.701;0.0;0.0;0.0;19.147697664084706;2.499999999999991;100.64629296186297
01.01.2021 01:00;22.7046;24.8839;0.0;1.8279;0.0;0.3512;10.258099999999999;3.5484;11.077399999999999;0.0;2.179;0.04819;0.227046;0.0;0.0;0.007600000000000001;0.48300000000000004;0.0031;0.2033;0.009800000000000001;0.6348;0.0;0.0;0.0;0.0204;3.5644;0.027600000000000003;1.3033000000000001;0.0101;0.5485;0.0042;1.7126000000000001;0.0133;0.0;0.0;17.27849894168623;2.499999999999991;92.18765523869033
01.01.2021 01:15;23.2743;23.274300000000004;0.0;0.0;0.0;0.0;8.6853;3.5116;11.077399999999999;0.0;0.0;0.04819;0.232743;0.0;0.0;0.0;0.5053000000000001;0.0;0.2044;0.0;0.6444000000000001;0.0;0.0;0.0;0.0;3.6542999999999997;0.0;1.3635;0.0;0.5513;0.0;1.7395;0.0;0.0;0.0;17.900786631143113;2.499999999999991;94.54149291004386
01.01.2021 01:30;22.4461;22.4462;0.0;0.0;0.0;0.0;8.4285;2.9402999999999997;11.077399999999999;0.0;0.0;0.04819;0.22446100000000002;0.0;0.0;0.0;0.49050000000000005;0.0;0.1711;0.0;0.6444000000000001;0.0;0.0;0.0;0.0;3.524500000000001;0.0;1.3233;0.0;0.4617;0.0;1.7395;0.0;0.0;0.0;16.758518538994192;2.499999999999991;91.15797244793566
01.01.2021 01:45;21.9866;21.986700000000003;0.0;0.0;0.0;0.0;8.8584;2.0509;11.077399999999999;0.0;0.0;0.04819;0.219866;0.0;0.0;0.0;0.5156000000000001;0.0;0.1192;0.0;0.6444000000000001;0.0;0.0;0.0;0.0;3.4524000000000004;0.0;1.3907999999999998;0.0;0.3221;0.0;1.7395;0.0;0.0;0.0;16.697164535151447;2.499999999999991;89.28316679782563
01.01.2021 02:00;23.5111;23.510999999999996;0.0;0.0;0.0;0.0;8.3115;3.8021000000000003;11.3974;0.0;0.0;0.04468;0.235111;0.0;0.0;0.0;0.4542999999999999;0.0;0.20790000000000003;0.0;0.623;0.0;0.0;0.0;0.0;3.6915999999999998;0.0;1.3049000000000002;0.0;0.597;0.0;1.7897;0.0;0.0;0.0;16.774095005885314;2.499999999999991;95.50223348587814
01.01.2021 02:15;28.7184;30.1415;0.0;1.4231;0.0;0.0;7.4998000000000005;2.4285;11.3974;8.8158;1.4231;0.04468;0.287184;0.0;0.0;0.0;0.3324;0.0;0.13269999999999998;0.0;0.623;0.482;0.0;0.0;0.0;4.509200000000001;0.0;0.9541000000000001;0.0;0.3813;0.0;1.7897;0.0;1.3841;0.0;28.919669645028062;2.499999999999991;116.76685486285555
01.01.2021 02:30;21.4596;21.4595;0.0;0.0;0.0;0.0;7.3982;2.6639;11.3974;0.0;0.0;0.04468;0.21459599999999998;0.0;0.0;0.0;0.4047;0.0;0.1457;0.0;0.623;0.0;0.0;0.0;0.0;3.369300000000001;0.0;1.1615000000000002;0.0;0.4181;0.0;1.7897;0.0;0.0;0.0;15.550933772937414;2.499999999999991;87.14353515999429
