Date;Agent ID;Agent Type;SOC [rel];T ind. [C°];Energy Exchange Self-Supply [kWh];Energy Exchange LEC [kWh];Energy Exchange Retailer [kWh];Revenue Energy LEC [€];Revenue Energy Retailer [€];Fees and Levies LEC [€];Fees and Levies Retailer [€]
01.02.2021 00:00;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 00:00;28;BESS;0.11500881794940875;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 00:00;13;inflexible;None;None;0.0;-0.0;1.0508;-0.0;0.0538;-0.0;0.165
01.02.2021 00:15;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 00:15;28;BESS;0.1150072595356956;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 00:15;13;inflexible;None;None;0.0;-0.0;0.7696;-0.0;0.0394;-0.0;0.1208
01.02.2021 00:30;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 00:30;28;BESS;0.11500570114309956;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 00:30;13;inflexible;None;None;0.0;-0.0;0.8202;-0.0;0.042;-0.0;0.1288
01.02.2021 00:45;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 00:45;28;BESS;0.11500414277162034;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 00:45;13;inflexible;None;None;0.0;-0.0;0.629;-0.0;0.0322;-0.0;0.0987
01.02.2021 01:00;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 01:00;28;BESS;0.11500258442125764;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 01:00;13;inflexible;None;None;0.0;-0.0;0.6405;-0.0;0.0064;-0.0;0.1006
01.02.2021 01:15;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 01:15;28;BESS;0.1150010260920112;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 01:15;13;inflexible;None;None;0.0;-0.0;0.7811;-0.0;0.0078;-0.0;0.1226
01.02.2021 01:30;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 01:30;28;BESS;0.11499946778388072;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 01:30;13;inflexible;None;None;0.0;-0.0;0.6483;-0.0;0.0065;-0.0;0.1018
01.02.2021 01:45;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.02.2021 01:45;28;BESS;0.1149979094968659;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
