Date;Energy Exchange External Grid [kWh];Total Demand [kWh];RES Generation [kWh];Self Consumption total [kWh];Self Consumption RES [kWh];Energy Exchange LEC [kWh];Energy Consumption inflexible Loads [kWh];Energy Consumption Heatpumps [kWh];Energy Consumption EVs [kWh];Energy Brought Storages [kWh];Energy Sold Storages [kWh];Price Spotmarket [Euro/kWh];Profit external grid [Euro];Revenue RES LEC [Euro];Revenue RES External [Euro];Payment to LEC by inflexible Loads [Euro];Payment to Retailer by inflexible Loads [Euro];Payment to LEC by Heatpumps [Euro];Payment to Retailer by Heatpumps [Euro];Payment to LEC by EVs [Euro];Payment to Retailer by EVs [Euro];Payment to Retailer by Storages [Euro];Payment from Retailer to Storages [Euro];Payment to LEC by Storages [Euro];Payment from LEC to Storages [Euro];Total Fees and Levies External [Euro];Total Fees and Levies LEC [Euro];Fees and Levies External inflexible Loads [Euro];Fees and Levies LEC inflexible Loads [Euro];Fees and Levies External Heatpump [Euro];Fees and Levies LEC Heatpump [Euro];Fees and Levies External EV [Euro];Fees and Levies LEC EV [Euro];Fees and Levies External Storage internal [Euro];Fees and Levies LEC Storage internal [Euro];Max. Line Loading [%];Max. Voltage Deviation [p.u.];Transformer Usage [kVA]
01.01.2021 00:00;29.8767;31.323999999999995;0.0;1.4468999999999999;0.0;0.0;6.0748999999999995;14.4522;10.7969;0.0;1.4468999999999999;0.05087;0.298767;0.0;0.0;0.0;0.3152999999999999;0.0;0.8797999999999999;0.0;0.6239;0.0;0.0;0.0;0.0;4.6911000000000005;0.0;0.8129000000000001;0.0;2.2692;0.0;1.609;0.0;0.0;0.0;24.64579967920341;2.499999999999991;121.57949108967395
01.01.2021 00:15;27.2181;28.23869999999999;0.0;1.0199;0.0;0.0;8.647699999999999;8.7579;10.8331;0.0;1.0199;0.05087;0.272181;0.0;0.0;0.0;0.46440000000000003;0.0;0.5329999999999999;0.0;0.6596;0.0;0.0;0.0;0.0;4.2736;0.0;1.1975;0.0;1.3751;0.0;1.701;0.0;0.0;0.0;20.432921008982017;2.499999999999991;110.66384382404152
01.01.2021 00:30;26.1327;26.132899999999996;0.0;0.0;0.0;0.0;10.0378;5.2620000000000005;10.8331;0.0;0.0;0.05087;0.261327;0.0;0.0;0.0;0.611;0.0;0.3204;0.0;0.6596;0.0;0.0;0.0;0.0;4.102999999999999;0.0;1.5758999999999999;0.0;0.8261000000000001;0.0;1.701;0.0;0.0;0.0;20.030010167573213;2.499999999999991;106.2700139375894
01.01.2021 00:45;24.7621;24.762299999999993;0.0;0.0;0.0;0.0;10.033900000000001;3.8952999999999998;10.8331;0.0;0.0;0.05087;0.247621;0.0;0.0;0.0;0.6108;0.0;0.237;0.0;0.6596;0.0;0.0;0.0;0.0;3.8878999999999997;0.0;1.5753000000000001;0.0;0.6115999999999999;0.0;1.701;0.0;0.0;0.0;19.147697664084706;2.499999999999991;100.64629296186297
01.01.2021 01:00;24.8836;24.8839;0.0;0.0;0.0;0.0;10.258099999999999;3.5484;11.077399999999999;0.0;0.0;0.04819;0.248836;0.0;0.0;0.0;0.5969;0.0;0.2066;0.0;0.6444000000000001;0.0;0.0;0.0;0.0;3.9069000000000007;0.0;1.6103999999999998;0.0;0.557;0.0;1.7395;0.0;0.0;0.0;19.640075084971745;2.499999999999991;101.15341933183913
01.01.2021 01:15;22.2769;23.274300000000004;0.0;0.9974;0.0;0.0;8.6853;3.5116;11.077399999999999;0.0;0.9974;0.04819;0.22276900000000002;0.0;0.0;0.0;0.4473000000000001;0.0;0.2044;0.0;0.6444000000000001;0.0;0.0;0.0;0.0;3.4976999999999996;0.0;1.2069;0.0;0.5513;0.0;1.7395;0.0;0.0;0.0;15.772950248272682;2.499999999999991;90.4426803004422
01.01.2021 01:30;22.4461;22.4462;0.0;0.0;0.0;0.0;8.4285;2.9402999999999997;11.077399999999999;0.0;0.0;0.04819;0.22446100000000002;0.0;0.0;0.0;0.49050000000000005;0.0;0.1711;0.0;0.6444000000000001;0.0;0.0;0.0;0.0;3.524500000000001;0.0;1.3233;0.0;0.4617;0.0;1.7395;0.0;0.0;0.0;16.758518538994192;2.499999999999991;91.15797244793566
01.01.2021 01:45;21.8702;21.986700000000003;0.0;0.1163;0.0;0.0;8.8584;2.0509;11.077399999999999;0.0;0.1163;0.04819;0.218702;0.0;0.0;0.0;0.5088;0.0;0.1192;0.0;0.6444000000000001;0.0;0.0;0.0;0.0;3.4341000000000004;0.0;1.3724999999999998;0.0;0.3221;0.0;1.7395;0.0;0.0;0.0;16.443472760374995;2.499999999999991;88.80525590540076
01.01.2021 02:00;23.2347;23.510999999999996;0.0;0.2764;0.0;0.0;8.3115;3.8021000000000003;11.3974;0.0;0.2764;0.04468;0.232347;0.0;0.0;0.0;0.4391999999999999;0.0;0.20790000000000003;0.0;0.623;0.0;0.0;0.0;0.0;3.6482000000000006;0.0;1.2615;0.0;0.597;0.0;1.7897;0.0;0.0;0.0;16.735567065414674;2.499999999999991;94.36524656138653
01.01.2021 02:15;21.3258;21.325699999999998;0.0;0.0;0.0;0.0;7.4998000000000005;2.4285;11.3974;0.0;0.0;0.04468;0.213258;0.0;0.0;0.0;0.4103;0.0;0.13269999999999998;0.0;0.623;0.0;0.0;0.0;0.0;3.3485;0.0;1.1775;0.0;0.3813;0.0;1.7897;0.0;0.0;0.0;15.311767526007683;2.499999999999991;86.58993677317739
