Date;Agent ID;Agent Type;SOC [rel];T ind. [C°];Energy Exchange Self-Supply [kWh];Energy Exchange LEC [kWh];Energy Exchange Retailer [kWh];Revenue Energy LEC [€];Revenue Energy Retailer [€];Fees and Levies LEC [€];Fees and Levies Retailer [€]
01.08.2021 00:00;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 00:00;28;BESS;0.1346144209481394;None;-1.1992;-1.8703;-1.7545;-0.0932;-0.0874;0.0;0.0
01.08.2021 00:00;13;inflexible;None;None;1.1992;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 00:15;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 00:15;28;BESS;0.09999845415220565;None;0.0;-0.0;19.3158;-0.0;1.2134;-0.0;3.0326
01.08.2021 00:15;13;inflexible;None;None;0.0;-0.0;1.2539;-0.0;0.0788;-0.0;0.1969
01.08.2021 00:30;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 00:30;28;BESS;0.22508237520831426;None;-1.1211;-5.6582;-4.7675;-0.2819;-0.2375;0.0;0.0
01.08.2021 00:30;13;inflexible;None;None;1.1211;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 00:45;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 00:45;28;BESS;0.14222638513430402;None;-0.9649;-4.92;-0.0;-0.2943;-0.0;0.0;-0.0
01.08.2021 00:45;13;inflexible;None;None;0.9649;0.0;-0.0;0.0;-0.0;0.0;-0.0
01.08.2021 01:00;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 01:00;28;BESS;0.09999793044823432;None;0.0;-0.0;19.3158;-0.0;1.146;-0.0;3.0326
01.08.2021 01:00;13;inflexible;None;None;0.0;-0.0;1.2889;-0.0;0.0765;-0.0;0.2024
01.08.2021 01:15;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 01:15;28;BESS;0.22508185151143933;None;-0.9883;-5.6304;-5.7165;-0.2609;-0.2648;0.0;0.0
01.08.2021 01:15;13;inflexible;None;None;0.9883;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 01:30;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 01:30;28;BESS;0.13656877394048922;None;-0.828;-4.2684;-0.0;-0.2404;-0.0;0.0;0.0
01.08.2021 01:30;13;inflexible;None;None;0.828;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 01:45;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 01:45;28;BESS;0.0999982009615351;None;0.0;-0.0;19.3158;-0.0;1.146;-0.0;3.0326
01.08.2021 01:45;13;inflexible;None;None;0.0;-0.0;0.9217;-0.0;0.0547;-0.0;0.1447
01.08.2021 02:00;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 02:00;28;BESS;0.22508212202107453;None;-0.8514;-10.8601;-0.0;-0.6127;-0.0;0.0;0.0
01.08.2021 02:00;13;inflexible;None;None;0.8514;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 02:15;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 02:15;28;BESS;0.14104434312259712;None;-0.7305;-4.9896;-0.0;-0.2815;-0.0;0.0;0.0
01.08.2021 02:15;13;inflexible;None;None;0.7305;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 02:30;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 02:30;28;BESS;0.09999841082182118;None;0.0;-0.0;19.3158;-0.0;1.1477;-0.0;3.0326
01.08.2021 02:30;13;inflexible;None;None;0.0;-0.0;0.9414;-0.0;0.0559;-0.0;0.1478
01.08.2021 02:45;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 02:45;28;BESS;0.22508233187851692;None;-0.7421;-10.8069;-0.0;-0.6097;-0.0;0.0;-0.0
01.08.2021 02:45;13;inflexible;None;None;0.7421;0.0;-0.0;0.0;-0.0;0.0;-0.0
01.08.2021 03:00;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.08.2021 03:00;28;BESS;0.1422112734593829;None;-0.703;-5.1797;-0.0;-0.2942;-0.0;0.0;0.0
01.08.2021 03:00;13;inflexible;None;None;0.703;0.0;0.0;0.0;0.0;0.0;0.0
