Date;Energy Exchange External Grid [kWh];Total Demand [kWh];RES Generation [kWh];Self Consumption total [kWh];Self Consumption RES [kWh];Energy Exchange LEC [kWh];Energy Consumption inflexible Loads [kWh];Energy Consumption Heatpumps [kWh];Energy Consumption EVs [kWh];Energy Brought Storages [kWh];Energy Sold Storages [kWh];Price Spotmarket [Euro/kWh];Profit external grid [Euro];Revenue RES LEC [Euro];Revenue RES External [Euro];Payment to LEC by inflexible Loads [Euro];Payment to Retailer by inflexible Loads [Euro];Payment to LEC by Heatpumps [Euro];Payment to Retailer by Heatpumps [Euro];Payment to LEC by EVs [Euro];Payment to Retailer by EVs [Euro];Payment to Retailer by Storages [Euro];Payment from Retailer to Storages [Euro];Payment to LEC by Storages [Euro];Payment from LEC to Storages [Euro];Total Fees and Levies External [Euro];Total Fees and Levies LEC [Euro];Fees and Levies External inflexible Loads [Euro];Fees and Levies LEC inflexible Loads [Euro];Fees and Levies External Heatpump [Euro];Fees and Levies LEC Heatpump [Euro];Fees and Levies External EV [Euro];Fees and Levies LEC EV [Euro];Fees and Levies External Storage internal [Euro];Fees and Levies LEC Storage internal [Euro];Max. Line Loading [%];Max. Voltage Deviation [p.u.];Transformer Usage [kVA]
01.02.2021 00:00;9.4679;11.2849;0.0;1.8171;0.0;0.0;5.0863;2.8594999999999997;3.3390999999999997;0.0;1.8171;0.04118;0.094679;0.0;0.0;0.0;0.21019999999999997;0.0;0.1036;0.0;0.1709;0.0;0.0;0.0;0.0;1.4866;0.0;0.6445;0.0;0.3177;0.0;0.5244;0.0;0.0;0.0;7.166803820240382;2.499999999999991;38.56532373687563
01.02.2021 00:15;8.7274;10.4452;0.0;1.7177;0.0;0.0;4.1209999999999996;3.0508999999999995;3.2733;0.0;1.7177;0.04118;0.08727399999999999;0.0;0.0;0.0;0.16589999999999996;0.0;0.1134;0.0;0.16749999999999998;0.0;0.0;0.0;0.0;1.3702999999999999;0.0;0.5082;0.0;0.348;0.0;0.5141;0.0;0.0;0.0;6.561352902689068;2.499999999999991;35.52268186609182
01.02.2021 00:30;7.1343;8.597800000000001;0.0;1.4636;0.0;0.0;4.4697000000000005;2.1238;2.0042999999999997;0.0;1.4636;0.04118;0.07134299999999999;0.0;0.0;0.0;0.1776;0.0;0.085;0.0;0.10250000000000001;0.0;0.0;0.0;0.0;1.1204;0.0;0.5448;0.0;0.2608;0.0;0.31479999999999997;0.0;0.0;0.0;5.12894056930214;2.499999999999991;29.156002469775466
01.02.2021 00:45;6.7212;8.543399999999998;0.0;1.8221;0.0;0.0;3.8633;2.7361;1.9439999999999997;0.0;1.8221;0.04118;0.067212;0.0;0.0;0.0;0.1471;0.0;0.0975;0.0;0.09949999999999999;0.0;0.0;0.0;0.0;1.0553;0.0;0.45109999999999995;0.0;0.2988;0.0;0.3054;0.0;0.0;0.0;5.417168490517354;2.499999999999991;27.457567449420925
01.02.2021 01:00;8.7964;8.796599999999998;0.0;0.0;0.0;0.0;3.7867999999999995;3.6377;1.3720999999999999;0.0;0.0;4e-05;0.087964;0.0;0.0;0.0;0.0378;0.0;0.036599999999999994;0.0;0.0138;0.0;0.0;0.0;0.0;1.3811000000000002;0.0;0.5946;0.0;0.5710999999999999;0.0;0.21539999999999998;0.0;0.0;0.0;9.850779091672411;2.499999999999991;35.90510265791005
01.02.2021 01:15;8.2557;8.2555;0.0;0.0;0.0;0.0;3.8958;3.0624000000000002;1.2973;0.0;0.0;4e-05;0.08255699999999999;0.0;0.0;0.0;0.03899999999999999;0.0;0.0308;0.0;0.013;0.0;0.0;0.0;0.0;1.296;0.0;0.6115;0.0;0.4807;0.0;0.20379999999999998;0.0;0.0;0.0;7.660366203582381;2.499999999999991;33.72488328698351
01.02.2021 01:30;7.0998;7.1;0.0;0.0;0.0;0.0;3.4082;2.3967;1.2951;0.0;0.0;4e-05;0.070998;0.0;0.0;0.0;0.0343;0.0;0.0242;0.0;0.013;0.0;0.0;0.0;0.0;1.1147;0.0;0.5350999999999999;0.0;0.3762;0.0;0.2034;0.0;0.0;0.0;7.193064492591662;2.499999999999991;29.045392547085424
01.02.2021 01:45;35.2011;35.20099999999999;0.0;0.0;0.0;0.0;3.4502999999999995;3.0873;1.295;27.3684;0.0;4e-05;0.35201099999999996;0.0;0.0;0.0;0.03459999999999999;0.0;0.030899999999999997;0.0;0.013;0.2747;0.0;0.0;0.0;5.5264999999999995;0.0;0.5416;0.0;0.48460000000000003;0.0;0.2034;0.0;4.2969;0.0;67.09919382556933;2.7068533457253685;144.55635120366316
01.02.2021 02:00;7.108;7.108;0.0;0.0;0.0;0.0;3.4119;2.4011;1.295;0.0;0.0;4e-05;0.07107999999999999;0.0;0.0;0.0;0.034300000000000004;0.0;0.0242;0.0;0.013;0.0;0.0;0.0;0.0;1.1159;0.0;0.5356;0.0;0.3769;0.0;0.2034;0.0;0.0;0.0;6.959266893294429;2.499999999999991;29.07777403666184
01.02.2021 02:15;7.4498;7.4497;0.0;0.0;0.0;0.0;3.5622;2.6489000000000003;1.2386;0.0;0.0;4e-05;0.074498;0.0;0.0;0.0;0.0357;0.0;0.0266;0.0;0.0124;0.0;0.0;0.0;0.0;1.1694000000000002;0.0;0.5590999999999999;0.0;0.41579999999999995;0.0;0.1945;0.0;0.0;0.0;7.68830643262846;2.499999999999991;30.47087892858664
