Date;Energy Exchange External Grid [kWh];Total Demand [kWh];RES Generation [kWh];Self Consumption total [kWh];Self Consumption RES [kWh];Energy Exchange LEC [kWh];Energy Consumption inflexible Loads [kWh];Energy Consumption Heatpumps [kWh];Energy Consumption EVs [kWh];Energy Brought Storages [kWh];Energy Sold Storages [kWh];Price Spotmarket [Euro/kWh];Profit external grid [Euro];Revenue RES LEC [Euro];Revenue RES External [Euro];Payment to LEC by inflexible Loads [Euro];Payment to Retailer by inflexible Loads [Euro];Payment to LEC by Heatpumps [Euro];Payment to Retailer by Heatpumps [Euro];Payment to LEC by EVs [Euro];Payment to Retailer by EVs [Euro];Payment to Retailer by Storages [Euro];Payment from Retailer to Storages [Euro];Payment to LEC by Storages [Euro];Payment from LEC to Storages [Euro];Total Fees and Levies External [Euro];Total Fees and Levies LEC [Euro];Fees and Levies External inflexible Loads [Euro];Fees and Levies LEC inflexible Loads [Euro];Fees and Levies External Heatpump [Euro];Fees and Levies LEC Heatpump [Euro];Fees and Levies External EV [Euro];Fees and Levies LEC EV [Euro];Fees and Levies External Storage internal [Euro];Fees and Levies LEC Storage internal [Euro];Max. Line Loading [%];Max. Voltage Deviation [p.u.];Transformer Usage [kVA]
01.03.2021 00:00;7.3286;7.417;0.0;0.0886;0.0;0.0;4.3979;2.3994999999999997;0.6196;0.0;0.0886;0.0425;0.073286;0.0;0.0;0.0;0.2264;0.0;0.12589999999999998;0.0;0.0325;0.0;0.0;0.0;0.0;1.1505999999999998;0.0;0.6766;0.0;0.37670000000000003;0.0;0.0973;0.0;0.0;0.0;6.878032244902209;2.499999999999991;30.077283304298476
01.03.2021 00:15;7.3519;7.438400000000001;0.0;0.0866;0.0;0.0;4.5579;2.2609;0.6196;0.0;0.0866;0.0425;0.073519;0.0;0.0;0.0;0.23469999999999996;0.0;0.1188;0.0;0.0325;0.0;0.0;0.0;0.0;1.1544999999999999;0.0;0.7021;0.0;0.35509999999999997;0.0;0.0973;0.0;0.0;0.0;6.6421262650410835;2.499999999999991;30.1842483309538
01.03.2021 00:30;7.6796;7.764099999999999;0.0;0.0845;0.0;0.0;4.3064;2.8381;0.6196;0.0;0.0845;0.0425;0.076796;0.0;0.0;0.0;0.22160000000000002;0.0;0.1489;0.0;0.0325;0.0;0.0;0.0;0.0;1.206;0.0;0.663;0.0;0.4457;0.0;0.0973;0.0;0.0;0.0;6.290906939625465;2.499999999999991;31.472648813100633
01.03.2021 00:45;7.737;7.8193;0.0;0.0825;0.0;0.0;4.5875;2.6122;0.6196;0.0;0.0825;0.0425;0.07737;0.0;0.0;0.0;0.23659999999999995;0.0;0.13720000000000002;0.0;0.0325;0.0;0.0;0.0;0.0;1.2147;0.0;0.7071999999999999;0.0;0.4102;0.0;0.0973;0.0;0.0;0.0;6.678828353012253;2.499999999999991;31.736997756372975
01.03.2021 01:00;7.2096;7.3214;0.0;0.1122;0.0;0.0;4.1638;2.5305999999999997;0.627;0.0;0.1122;0.04096;0.072096;0.0;0.0;0.0;0.20629999999999998;0.0;0.129;0.0;0.0319;0.0;0.0;0.0;0.0;1.132;0.0;0.6363000000000001;0.0;0.3973;0.0;0.0984;0.0;0.0;0.0;6.393297837546536;2.499999999999991;29.573668069184205
01.03.2021 01:15;7.7375;7.847599999999999;0.0;0.1102;0.0;0.0;4.3649;2.8557;0.627;0.0;0.1102;0.04096;0.077375;0.0;0.0;0.0;0.2169;0.0;0.1456;0.0;0.0319;0.0;0.0;0.0;0.0;1.2148;0.0;0.668;0.0;0.4484;0.0;0.0984;0.0;0.0;0.0;7.698228665020497;2.499999999999991;31.722078517759883
01.03.2021 01:30;6.3421;6.6316999999999995;0.0;0.2896;0.0;0.0;3.6862000000000004;2.327;0.6185;0.0;0.2896;0.04096;0.063421;0.0;0.0;0.0;0.1729;0.0;0.1186;0.0;0.0315;0.0;0.0;0.0;0.0;0.9957;0.0;0.5332;0.0;0.3654;0.0;0.0971;0.0;0.0;0.0;6.124768340821249;2.499999999999991;26.050542538915405
01.03.2021 01:45;6.916;7.0222;0.0;0.1063;0.0;0.0;4.1232;2.2805;0.6185;0.0;0.1063;0.04096;0.06916;0.0;0.0;0.0;0.2045;0.0;0.1163;0.0;0.0315;0.0;0.0;0.0;0.0;1.0859;0.0;0.6309;0.0;0.3579;0.0;0.0971;0.0;0.0;0.0;6.2332702120904235;2.499999999999991;28.402840943568897
01.03.2021 02:00;6.4999;6.6604;0.0;0.1607;0.0;0.0;3.8698999999999995;2.1722;0.6183;0.0;0.1607;0.040999999999999995;0.064999;0.0;0.0;0.0;0.1893;0.0;0.1109;0.0;0.0315;0.0;0.0;0.0;0.0;1.0206999999999997;0.0;0.5824;0.0;0.34119999999999995;0.0;0.0971;0.0;0.0;0.0;5.638459347044122;2.499999999999991;26.712170074110478
01.03.2021 02:15;6.8333;6.9906999999999995;0.0;0.1574;0.0;0.0;3.9411000000000005;2.4313000000000002;0.6183;0.0;0.1574;0.040999999999999995;0.068333;0.0;0.0;0.0;0.19300000000000003;0.0;0.1238;0.0;0.0315;0.0;0.0;0.0;0.0;1.0727;0.0;0.5940000000000001;0.0;0.38160000000000005;0.0;0.0971;0.0;0.0;0.0;5.68215784785299;2.499999999999991;28.054942742715745
01.03.2021 02:30;7.5825;7.736800000000001;0.0;0.1541;0.0;0.0;3.7896;3.3289;0.6183;0.0;0.1541;0.040999999999999995;0.07582499999999999;0.0;0.0;0.0;0.18550000000000003;0.0;0.1698;0.0;0.0315;0.0;0.0;0.0;0.0;1.1904;0.0;0.5707;0.0;0.5226;0.0;0.0971;0.0;0.0;0.0;5.558748763663386;2.499999999999991;31.04905914187476
01.03.2021 02:45;6.8628;7.013599999999999;0.0;0.1508;0.0;0.0;3.9394;2.4559;0.6183;0.0;0.1508;0.040999999999999995;0.068628;0.0;0.0;0.0;0.1933;0.0;0.1253;0.0;0.0315;0.0;0.0;0.0;0.0;1.0775000000000001;0.0;0.5948999999999999;0.0;0.38549999999999995;0.0;0.0971;0.0;0.0;0.0;6.549314776682805;2.499999999999991;28.175880068812837
01.03.2021 03:00;6.6591;6.8179;0.0;0.1587;0.0;0.0;3.9983000000000004;2.2011000000000003;0.6185;0.0;0.1587;0.04095;0.066591;0.0;0.0;0.0;0.19550000000000003;0.0;0.1122;0.0;0.0315;0.0;0.0;0.0;0.0;1.0454000000000003;0.0;0.6029000000000001;0.0;0.3454;0.0;0.0971;0.0;0.0;0.0;5.797468214513497;2.499999999999991;27.359645058780814
01.03.2021 03:15;6.9608;7.1161;0.0;0.1553;0.0;0.0;3.6061;2.8915;0.6185;0.0;0.1553;0.04095;0.069608;0.0;0.0;0.0;0.1757;0.0;0.1473;0.0;0.0315;0.0;0.0;0.0;0.0;1.0926999999999998;0.0;0.5415999999999999;0.0;0.45399999999999996;0.0;0.0971;0.0;0.0;0.0;6.821311206737815;2.499999999999991;28.544689410155897
01.03.2021 03:30;6.7999;6.9518;0.0;0.1521;0.0;0.0;3.7544999999999997;2.5788;0.6185;0.0;0.1521;0.04095;0.067999;0.0;0.0;0.0;0.18349999999999997;0.0;0.13140000000000002;0.0;0.0315;0.0;0.0;0.0;0.0;1.0676999999999999;0.0;0.5656;0.0;0.405;0.0;0.0971;0.0;0.0;0.0;5.799969626732636;2.499999999999991;27.906798975855107
01.03.2021 03:45;6.3059;6.454899999999999;0.0;0.1489;0.0;0.0;3.6157;2.2207;0.6185;0.0;0.1489;0.04095;0.063059;0.0;0.0;0.0;0.17650000000000002;0.0;0.1131;0.0;0.0315;0.0;0.0;0.0;0.0;0.9902000000000002;0.0;0.5444000000000001;0.0;0.3487;0.0;0.0971;0.0;0.0;0.0;5.400344064858661;2.499999999999991;25.913091225293233
01.03.2021 04:00;6.2955;6.4773000000000005;0.0;0.1819;0.0;0.0;3.4775;2.3806000000000003;0.6192;0.0;0.1819;0.0408;0.062955;0.0;0.0;0.0;0.1673;0.0;0.1211;0.0;0.0315;0.0;0.0;0.0;0.0;0.9886;0.0;0.5175000000000001;0.0;0.3739;0.0;0.0972;0.0;0.0;0.0;5.720334284137234;2.499999999999991;25.86425436257182
01.03.2021 04:15;7.0522;7.2301;0.0;0.1779;0.0;0.0;3.8266999999999998;2.7842;0.6192;0.0;0.1779;0.0408;0.070522;0.0;0.0;0.0;0.18520000000000003;0.0;0.1415;0.0;0.0315;0.0;0.0;0.0;0.0;1.1072000000000002;0.0;0.5728000000000001;0.0;0.4372;0.0;0.0972;0.0;0.0;0.0;5.7659593640703175;2.499999999999991;28.926034383079344
01.03.2021 04:30;7.0359;7.21;0.0;0.174;0.0;0.0;3.6815999999999995;2.9092;0.6192;0.0;0.174;0.0408;0.070359;0.0;0.0;0.0;0.17809999999999998;0.0;0.1479;0.0;0.0315;0.0;0.0;0.0;0.0;1.1046;0.0;0.5506;0.0;0.45680000000000004;0.0;0.0972;0.0;0.0;0.0;5.400342191429088;2.499999999999991;28.845035033932106
01.03.2021 04:45;6.7486;6.9188;0.0;0.1704;0.0;0.0;3.8183;2.4813;0.6192;0.0;0.1704;0.0408;0.06748599999999999;0.0;0.0;0.0;0.18550000000000003;0.0;0.126;0.0;0.0315;0.0;0.0;0.0;0.0;1.0594999999999999;0.0;0.5726;0.0;0.38970000000000005;0.0;0.0972;0.0;0.0;0.0;5.603274154836131;2.499999999999991;27.701900814566606
01.03.2021 05:00;6.3722;6.6352;0.0;0.263;0.0;0.0;3.9255999999999998;2.1102;0.5994;0.0;0.263;0.04494;0.063722;0.0;0.0;0.0;0.20109999999999997;0.0;0.11599999999999999;0.0;0.0329;0.0;0.0;0.0;0.0;1.0002;0.0;0.5749;0.0;0.33120000000000005;0.0;0.0941;0.0;0.0;0.0;5.545692017216154;2.499999999999991;26.20361829459141
01.03.2021 05:15;7.3828;7.639500000000001;0.0;0.2568;0.0;0.0;4.2275;2.8127;0.5993;0.0;0.2568;0.04494;0.07382799999999999;0.0;0.0;0.0;0.21819999999999998;0.0;0.15460000000000002;0.0;0.0329;0.0;0.0;0.0;0.0;1.1591;0.0;0.6234;0.0;0.44160000000000005;0.0;0.0941;0.0;0.0;0.0;7.29501850654387;2.499999999999991;30.2937343393841
01.03.2021 05:30;6.1451;6.3955;0.0;0.2507;0.0;0.0;3.9671000000000007;2.1102;0.3182;0.0;0.2507;0.04494;0.061451000000000006;0.0;0.0;0.0;0.20410000000000003;0.0;0.11599999999999999;0.0;0.0175;0.0;0.0;0.0;0.0;0.9649;0.0;0.5837;0.0;0.33120000000000005;0.0;0.05;0.0;0.0;0.0;5.633151664849553;2.499999999999991;25.322765432477844
