Date;Energy Exchange External Grid [kWh];Total Demand [kWh];RES Generation [kWh];Self Consumption total [kWh];Self Consumption RES [kWh];Energy Exchange LEC [kWh];Energy Consumption inflexible Loads [kWh];Energy Consumption Heatpumps [kWh];Energy Consumption EVs [kWh];Energy Brought Storages [kWh];Energy Sold Storages [kWh];Price Spotmarket [Euro/kWh];Profit external grid [Euro];Revenue RES LEC [Euro];Revenue RES External [Euro];Payment to LEC by inflexible Loads [Euro];Payment to Retailer by inflexible Loads [Euro];Payment to LEC by Heatpumps [Euro];Payment to Retailer by Heatpumps [Euro];Payment to LEC by EVs [Euro];Payment to Retailer by EVs [Euro];Payment to Retailer by Storages [Euro];Payment from Retailer to Storages [Euro];Payment to LEC by Storages [Euro];Payment from LEC to Storages [Euro];Total Fees and Levies External [Euro];Total Fees and Levies LEC [Euro];Fees and Levies External inflexible Loads [Euro];Fees and Levies LEC inflexible Loads [Euro];Fees and Levies External Heatpump [Euro];Fees and Levies LEC Heatpump [Euro];Fees and Levies External EV [Euro];Fees and Levies LEC EV [Euro];Fees and Levies External Storage internal [Euro];Fees and Levies LEC Storage internal [Euro];Max. Line Loading [%];Max. Voltage Deviation [p.u.];Transformer Usage [kVA]
01.07.2021 00:00;0.0;6.545400000000001;0.0;0.7421;0.0;5.8032;3.9413;0.0;0.6475;1.9566;6.5453;0.08157;0.0;0.0;0.0;0.2833;0.0;0.0;0.0;0.0573;0.0;0.0;0.0;0.1733;0.514;0.0;0.45550000000000007;0.0;0.2511;0.0;0.0;0.0;0.0508;0.0;0.1536;12.345058060564195;2.499999999999991;2.627051702143163
01.07.2021 00:15;23.46;23.8191;0.0;0.359;0.0;0.0;3.8893000000000004;0.0;0.614;19.3158;0.359;0.08157;0.2346;0.0;0.0;0.0;0.3232;0.0;0.0;0.0;0.0562;1.7687;0.0;0.0;0.0;3.6832000000000003;0.0;0.5542;0.0;0.0;0.0;0.0964;0.0;3.0326;0.0;46.63662986703629;3.6856217676418335;97.58041273848936
01.07.2021 00:30;0.0;10.751;0.0;0.7577;0.0;9.9936;4.096500000000001;0.0;0.6475;6.007;10.7513;0.08157;0.0;0.0;0.0;0.2957;0.0;0.0;0.0;0.0573;0.0;0.0;0.0;0.5321;0.8851;0.0;0.7846000000000001;0.0;0.2622;0.0;0.0;0.0;0.0508;0.0;0.4716;21.171372448349715;2.499999999999991;2.9563410900125744
01.07.2021 00:45;-1.4189;5.261299999999999;0.0;0.664;0.0;4.5974;3.8474;0.0;0.6475;0.7664000000000001;6.6803;0.08157;0.0042566999999999995;0.0;0.0;0.25020000000000003;0.0;0.0;0.0;0.0509;0.0;0.0;0.1115;0.060200000000000004;0.3612;0.2228;0.3606;0.0;0.2496;0.0;0.0;0.0;0.0508;0.0;0.060200000000000004;12.782550197532258;2.499999999999991;5.670910553981112
01.07.2021 01:00;23.7762;24.175700000000003;0.0;0.39949999999999997;0.0;0.0;4.223000000000001;0.0;0.6369;19.3158;0.39949999999999997;0.0759;0.237762;0.0;0.0;0.0;0.3284;0.0;0.0;0.0;0.0547;1.6592;0.0;0.0;0.0;3.7328999999999994;0.0;0.6003;0.0;0.0;0.0;0.1;0.0;3.0326;0.0;47.09004967523384;3.7227850711695654;98.91686623173867
01.07.2021 01:15;-5.3647;4.6168000000000005;0.0;0.6915;0.0;3.9252;3.9609;0.0;0.6475;0.0084;9.9813;0.0759;0.0160941;0.0;0.0;0.2383;0.0;0.0;0.0;0.0472;0.0;0.0;0.3911;0.0006000000000000001;0.2861;0.8423;0.30810000000000004;0.0;0.2567;0.0;0.0;0.0;0.0508;0.0;0.0006000000000000001;19.62774405441578;2.499999999999991;20.763939596196543
01.07.2021 01:30;-3.0551;4.395199999999999;0.0;0.6055;0.0;3.7896;3.7435000000000005;0.0;0.6475;0.004200000000000001;7.4503;0.0759;0.0091653;0.0;0.0;0.2287;0.0;0.0;0.0;0.0472;0.0;0.0;0.2227;0.00030000000000000003;0.2763;0.4797;0.29739999999999994;0.0;0.24620000000000003;0.0;0.0;0.0;0.0508;0.0;0.0004;14.516778793503176;2.499999999999991;11.813777880803917
01.07.2021 01:45;23.8294;24.237000000000002;0.0;0.40759999999999996;0.0;0.0;4.2843;0.0;0.6369;19.3158;0.40759999999999996;0.0759;0.238294;0.0;0.0;0.0;0.3331;0.0;0.0;0.0;0.0547;1.6592;0.0;0.0;0.0;3.7411000000000003;0.0;0.6084999999999999;0.0;0.0;0.0;0.1;0.0;3.0326;0.0;47.17507515713479;3.7304369763294987;99.14452603321803
01.07.2021 02:00;-6.8522;4.6174;0.0;0.7618;0.0;3.8557;3.9616000000000002;0.0;0.6475;0.0083;11.4697;0.07373;0.0205566;0.0;0.0;0.2262;0.0;0.0;0.0;0.0458;0.0;0.0;0.4847;0.0006000000000000001;0.2727;1.0758;0.3027;0.0;0.2513;0.0;0.0;0.0;0.0508;0.0;0.0006000000000000001;22.572758759555803;2.499999999999991;26.52814256709172
01.07.2021 02:15;-1.761;4.2007;0.0;0.7071;0.0;3.4938;3.549;0.0;0.6475;0.004200000000000001;5.9619;0.07373;0.0052829999999999995;0.0;0.0;0.201;0.0;0.0;0.0;0.0458;0.0;0.0;0.1246;0.00030000000000000003;0.2471;0.2765;0.27430000000000004;0.0;0.22310000000000002;0.0;0.0;0.0;0.0508;0.0;0.0004;11.172415333962624;2.499999999999991;6.872977781329621
