Date;Agent ID;Agent Type;SOC [rel];T ind. [C°];Energy Exchange Self-Supply [kWh];Energy Exchange LEC [kWh];Energy Exchange Retailer [kWh];Revenue Energy LEC [€];Revenue Energy Retailer [€];Fees and Levies LEC [€];Fees and Levies Retailer [€]
01.07.2021 00:00;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.07.2021 00:00;28;BESS;0.14696483157716111;None;-0.7421;-5.8032;-0.0;-0.514;-0.0;0.0;-0.0
01.07.2021 00:00;13;inflexible;None;None;0.7421;0.0;-0.0;0.0;-0.0;0.0;-0.0
01.07.2021 00:15;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.07.2021 00:15;28;BESS;0.09999767672737675;None;0.0;-0.0;19.3158;-0.0;1.7687;-0.0;3.0326
01.07.2021 00:15;13;inflexible;None;None;0.0;-0.0;0.7343;-0.0;0.0672;-0.0;0.1153
01.07.2021 00:30;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.07.2021 00:30;28;BESS;0.22508159779401976;None;-0.7577;-9.9936;-0.0;-0.8851;-0.0;0.0;0.0
01.07.2021 00:30;13;inflexible;None;None;0.7577;0.0;0.0;0.0;0.0;0.0;0.0
01.07.2021 00:45;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.07.2021 00:45;28;BESS;0.14793364059388822;None;-0.664;-4.5974;-1.4189;-0.3612;-0.1115;0.0;0.0
01.07.2021 00:45;13;inflexible;None;None;0.664;0.0;0.0;0.0;0.0;0.0;0.0
01.07.2021 01:00;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.07.2021 01:00;28;BESS;0.09999779324923963;None;0.0;-0.0;19.3158;-0.0;1.6592;-0.0;3.0326
01.07.2021 01:00;13;inflexible;None;None;0.0;-0.0;0.8046;-0.0;0.0691;-0.0;0.1263
01.07.2021 01:15;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.07.2021 01:15;28;BESS;0.22508171431430374;None;-0.6915;-3.9252;-5.3647;-0.2861;-0.3911;0.0;0.0
01.07.2021 01:15;13;inflexible;None;None;0.6915;0.0;0.0;0.0;0.0;0.0;0.0
