Date;Agent ID;Agent Type;SOC [rel];T ind. [C°];Energy Exchange Self-Supply [kWh];Energy Exchange LEC [kWh];Energy Exchange Retailer [kWh];Revenue Energy LEC [€];Revenue Energy Retailer [€];Fees and Levies LEC [€];Fees and Levies Retailer [€]
01.03.2021 00:00;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.03.2021 00:00;28;BESS;0.18069357487380153;None;-0.0886;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01.03.2021 00:00;13;inflexible;None;None;0.0886;-0.0;0.6263;-0.0;0.0329;-0.0;0.0983
01.03.2021 00:15;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.03.2021 00:15;28;BESS;0.1800553857254254;None;-0.0866;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01.03.2021 00:15;13;inflexible;None;None;0.0866;-0.0;0.7299;-0.0;0.0383;-0.0;0.1146
01.03.2021 00:30;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.03.2021 00:30;28;BESS;0.17943155603019662;None;-0.0845;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01.03.2021 00:30;13;inflexible;None;None;0.0845;-0.0;0.5716;-0.0;0.03;-0.0;0.0897
01.03.2021 00:45;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.03.2021 00:45;28;BESS;0.178822803133811;None;-0.0825;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01.03.2021 00:45;13;inflexible;None;None;0.0825;-0.0;0.683;-0.0;0.0359;-0.0;0.1072
01.03.2021 01:00;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.03.2021 01:00;28;BESS;0.1782284092917002;None;-0.1122;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01.03.2021 01:00;13;inflexible;None;None;0.1122;-0.0;0.5127;-0.0;0.0261;-0.0;0.0805
01.03.2021 01:15;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.03.2021 01:15;28;BESS;0.17742091404308605;None;-0.1102;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01.03.2021 01:15;13;inflexible;None;None;0.1102;-0.0;0.6944;-0.0;0.0354;-0.0;0.109
01.03.2021 01:30;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.03.2021 01:30;28;BESS;0.17662778054178205;None;-0.1082;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01.03.2021 01:30;13;inflexible;None;None;0.1082;-0.0;0.5129;-0.0;0.0261;-0.0;0.0805
