Date;Agent ID;Agent Type;SOC [rel];T ind. [C°];Energy Exchange Self-Supply [kWh];Energy Exchange LEC [kWh];Energy Exchange Retailer [kWh];Revenue Energy LEC [€];Revenue Energy Retailer [€];Fees and Levies LEC [€];Fees and Levies Retailer [€]
01.04.2021 00:00;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.04.2021 00:00;28;BESS;0.09999811936029063;None;0.0;-0.0;19.3158;-0.0;1.2436;-0.0;3.0326
01.04.2021 00:00;13;inflexible;None;None;0.0;-0.0;0.8358;-0.0;0.0538;-0.0;0.1312
01.04.2021 00:15;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.04.2021 00:15;28;BESS;0.22508204042093577;None;-0.7655;-6.7395;-0.0;-0.4137;-0.0;0.0;-0.0
01.04.2021 00:15;13;inflexible;None;None;0.7655;0.0;-0.0;0.0;-0.0;0.0;-0.0
01.04.2021 00:30;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.04.2021 00:30;28;BESS;0.17122759306304672;None;-0.793;-7.728;-0.0;-0.4743;-0.0;0.0;0.0
01.04.2021 00:30;13;inflexible;None;None;0.793;0.0;0.0;0.0;0.0;0.0;0.0
01.04.2021 00:45;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.04.2021 00:45;28;BESS;0.11008366629064134;None;-0.7696;-0.6357;-0.0;-0.0409;-0.0;0.0;-0.0
01.04.2021 00:45;13;inflexible;None;None;0.7696;0.0;-0.0;0.0;-0.0;0.0;-0.0
01.04.2021 01:00;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.04.2021 01:00;28;BESS;0.09999858117294537;None;0.0;-0.0;19.3158;-0.0;1.1168;-0.0;3.0326
01.04.2021 01:00;13;inflexible;None;None;0.0;-0.0;0.7811;-0.0;0.0452;-0.0;0.1226
01.04.2021 01:15;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.04.2021 01:15;28;BESS;0.22508250222733278;None;-0.7305;-7.4056;-0.0;-0.406;-0.0;0.0;-0.0
01.04.2021 01:15;13;inflexible;None;None;0.7305;0.0;-0.0;0.0;-0.0;0.0;-0.0
01.04.2021 01:30;21;inflexible;None;None;0.0;0.0;0.0;0.0;0.0;0.0;0.0
