Date;Energy Exchange External Grid [kWh];Total Demand [kWh];RES Generation [kWh];Self Consumption total [kWh];Self Consumption RES [kWh];Energy Exchange LEC [kWh];Energy Consumption inflexible Loads [kWh];Energy Consumption Heatpumps [kWh];Energy Consumption EVs [kWh];Energy Brought Storages [kWh];Energy Sold Storages [kWh];Price Spotmarket [Euro/kWh];Profit external grid [Euro];Revenue RES LEC [Euro];Revenue RES External [Euro];Payment to LEC by inflexible Loads [Euro];Payment to Retailer by inflexible Loads [Euro];Payment to LEC by Heatpumps [Euro];Payment to Retailer by Heatpumps [Euro];Payment to LEC by EVs [Euro];Payment to Retailer by EVs [Euro];Payment to Retailer by Storages [Euro];Payment from Retailer to Storages [Euro];Payment to LEC by Storages [Euro];Payment from LEC to Storages [Euro];Total Fees and Levies External [Euro];Total Fees and Levies LEC [Euro];Fees and Levies External inflexible Loads [Euro];Fees and Levies LEC inflexible Loads [Euro];Fees and Levies External Heatpump [Euro];Fees and Levies LEC Heatpump [Euro];Fees and Levies External EV [Euro];Fees and Levies LEC EV [Euro];Fees and Levies External Storage internal [Euro];Fees and Levies LEC Storage internal [Euro];Max. Line Loading [%];Max. Voltage Deviation [p.u.];Transformer Usage [kVA]
01.04.2021 00:00;7.2531;7.497;0.0;0.244;0.0;0.0;4.901199999999999;1.5243;1.0715;0.0;0.244;0.05438;0.072531;0.0;0.0;0.0;0.2998;0.0;0.09809999999999999;0.0;0.069;0.0;0.0;0.0;0.0;1.1384;0.0;0.7310000000000002;0.0;0.2392;0.0;0.16820000000000002;0.0;0.0;0.0;6.567407778605651;2.499999999999991;29.73359660237754
01.04.2021 00:15;7.8639;7.8637999999999995;0.0;0.0;0.0;0.0;4.660900000000001;2.1314;1.0715;0.0;0.0;0.05438;0.078639;0.0;0.0;0.0;0.3;0.0;0.13740000000000002;0.0;0.069;0.0;0.0;0.0;0.0;1.2347;0.0;0.732;0.0;0.3345;0.0;0.16820000000000002;0.0;0.0;0.0;6.66065291473658;2.499999999999991;32.18071479763052
01.04.2021 00:30;7.9681;7.9681;0.0;0.0;0.0;0.0;4.78;2.0397999999999996;1.1482999999999999;0.0;0.0;0.05438;0.079681;0.0;0.0;0.0;0.3078;0.0;0.13119999999999998;0.0;0.0739;0.0;0.0;0.0;0.0;1.2509000000000001;0.0;0.7504;0.0;0.32030000000000003;0.0;0.1802;0.0;0.0;0.0;6.19682758902622;2.499999999999991;32.59676815879585
01.04.2021 00:45;7.7031;7.702999999999999;0.0;0.0;0.0;0.0;4.7657;1.789;1.1482999999999999;0.0;0.0;0.05438;0.077031;0.0;0.0;0.0;0.3066;0.0;0.11520000000000001;0.0;0.0739;0.0;0.0;0.0;0.0;1.2093999999999998;0.0;0.7481999999999999;0.0;0.281;0.0;0.1802;0.0;0.0;0.0;6.647666955973419;2.499999999999991;31.537826252686724
01.04.2021 01:00;8.2375;8.2371;0.0;0.0;0.0;0.0;4.7612;2.2657;1.2102;0.0;0.0;0.04782;0.082375;0.0;0.0;0.0;0.2753;0.0;0.131;0.0;0.07;0.0;0.0;0.0;0.0;1.2933000000000001;0.0;0.7475999999999999;0.0;0.35569999999999996;0.0;0.19;0.0;0.0;0.0;7.62554628180724;2.499999999999991;33.69112697676359
01.04.2021 01:15;6.7233;6.7233;0.0;0.0;0.0;0.0;4.3966;1.4512;0.8755;0.0;0.0;0.04782;0.067233;0.0;0.0;0.0;0.254;0.0;0.0839;0.0;0.05059999999999999;0.0;0.0;0.0;0.0;1.0556;0.0;0.6902999999999999;0.0;0.2278;0.0;0.1375;0.0;0.0;0.0;5.924158315741879;2.499999999999991;27.606561901726902
01.04.2021 01:30;6.532;6.5319;0.0;0.0;0.0;0.0;4.6132;1.3156999999999999;0.603;0.0;0.0;0.04782;0.06532;0.0;0.0;0.0;0.2666;0.0;0.0761;0.0;0.034899999999999994;0.0;0.0;0.0;0.0;1.0255999999999998;0.0;0.7243999999999999;0.0;0.20650000000000002;0.0;0.0947;0.0;0.0;0.0;6.151479029034138;2.499999999999991;26.890271641049903
01.04.2021 01:45;7.6089;7.608700000000001;0.0;0.0;0.0;0.0;4.5653999999999995;2.4574000000000003;0.5859;0.0;0.0;0.04782;0.076089;0.0;0.0;0.0;0.2638;0.0;0.14200000000000002;0.0;0.0339;0.0;0.0;0.0;0.0;1.1945;0.0;0.7168;0.0;0.3857;0.0;0.09200000000000001;0.0;0.0;0.0;6.262605021731482;2.499999999999991;31.204799895535835
01.04.2021 02:00;7.151;7.151000000000002;0.0;0.0;0.0;0.0;4.6559;1.8971999999999998;0.5979;0.0;0.0;0.0451;0.07151;0.0;0.0;0.0;0.2565;0.0;0.1044;0.0;0.0329;0.0;0.0;0.0;0.0;1.1226000000000003;0.0;0.7309000000000001;0.0;0.29779999999999995;0.0;0.0939;0.0;0.0;0.0;6.790422441114028;2.499999999999991;29.382481208045977
01.04.2021 02:15;26.1153;26.115199999999998;0.0;0.0;0.0;0.0;4.198199999999999;2.0034;0.5978;19.3158;0.0;0.0451;0.261153;0.0;0.0;0.0;0.23129999999999998;0.0;0.1103;0.0;0.0329;1.0643;0.0;0.0;0.0;4.1000000000000005;0.0;0.6591;0.0;0.31439999999999996;0.0;0.0939;0.0;3.0326;0.0;49.09787792383127;2.499999999999991;106.69468247647177
